category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
art,Collezione della Sezione di Fisica del Museo per la Storia dell'Università,,"Il Gabinetto di Fisica dell'Ateneo pavese che risale al 1771, alla riforma degli studi voluta dall'Imperatrice Maria Teresa d'Austria e continuata dal figlio Giuseppe II, venne notevolmente implementato, al suo arrivo a Pavia nel 1778, da Alessandro Volta con numerosi strumenti acquistati durante viaggi in Europa e con molti altri da lui stesso ideati per attività di ricerca e anche per esperienze pubbliche. La sezione di Fisica, articolata in due ambienti, prende le mosse dal Gabinetto voltiano, ricostruito idealmente con la mobilia originale dell'illustre fisico, sulla quale sono esposti, in ordine cronologico, le sue preziose invenzioni e strumenti, non di sua ideazione, ma da lui utilizzati per lo studio e la didattica. Nella sala dell'Ottocento sono raccolti dispositivi inventati o utilizzati dai suoi successori alla cattedra Fisica, tra questi Giuseppe Belli e Giovanni Cantoni.",,,,,,,,,,,,,,,"Corso Strada Nuova, 65",,27100,Pavia,PV,,"Corso Strada Nuova, 65 27100 Pavia PV ",,,,,SIRBEC,,,
church,Chiesa di S. Margherita,,"La piccola chiesa è ubicata in una posizione incantevole, su un'altura che divide la valle dell'Adda - tra Olginate e Brivio - dall'alta Valle San Martino, della quale, tra l'altro, rappresenta la più importante testimonianza artistica medievale. L'edificio, infatti, pur avendo subito alterazioni nell'originaria struttura di presunte origini romaniche, conserva al suo interno un pregevole ciclo di affreschi dedicati alla Vita di S. Margherita d'Antiochia, presumibilmente realizzati non oltre l'inizio del XV secolo. Grande suggestione esercita la possibilità che la fondazione dell'edificio di culto sia da connettere a una qualche famiglia locale, forse identificabile con i Capitanei ""de Marencio Vallis Sancti Martini"".",,,,,,,,,,,,,,,strada mulattiera sterrata dalla località Portola in Comune di Monte Marenzo,,23806,Torre de' Busi,LC,,strada mulattiera sterrata dalla località Portola in Comune di Monte Marenzo 23806 Torre de' Busi LC ,,,,,SIRBEC,,,
buildings,Torri di Fraele,,"Le due torri di Fraele furono costruite nel 1391 con funzione di controllo sulla Valdidentro e la conca di Bormio, e per garantire la sicura percorrenza del passo di Fraele, detto anche ""delle Scale"" per via delle traversine in legno che venivano appoggiate a mo' di gradini lungo lo scosceso roccione e rimosse in caso di pericolo. Il percorso non era dei più diretti, ma la ""via imperiale di Alemagna"" era molto battuta dai mercati tedeschi diretti verso l'Italia. Entrambe le torri esibiscono una struttura possente, con muri spessi e grosse pietre squadrate sugli spigoli; restaurate alla fine del secolo scorso, si raggiungono facilmente percorrendo la strada che porta alle dighe di Cancano.",,,,,,,,,,,,,,,,,23038,Valdidentro,SO,, 23038 Valdidentro SO ,,,,,SIRBEC,,,
art,Collezione dipinti Museo Morando Bolognini,,"Realizzato nei primi decenni del Novecento, il Museo apre al pubblico 24 saloni riccamente arredati secondo lo stile di ""Casa-Museo"", offrendo al visitatore la possibilità di rivivere antiche e suggestive atmosfere. Si possono ammirare i dipinti lungo tutto il percorso di visita, sonocirca un centinaio e coprono un vasto arco di tempo, dal 1500 al 1700, spesso incentrati sulla celebrazione della famiglia Bolognini. Al Museo si accede dall'atrio dell'ala di levante che introduce le sale di rappresentanza del Castello, caratterizzate da alti soffitti a volta, decori alle pareti e arredamento austero. Si passa poi alla Sala del ricevimento, un tempo destinata agli ospiti del castello, la Sala del Trono dove un'intera parete raffigura l'albero genealogico del casato, la Sala degli Antenati con i ritratti della famiglia, la biblioteca, la Sala del Polittico, la cappella privata, la Sala della tessitura e la cucina. Dell'importante collezione originaria, una prima parte venne donata nel 1865 al Comune di Milano per costituire il nucleo primitivo delle ""Raccolte civiche d'Arte del Castello Sforzesco"", mentre quanto rimaneva costituiva l'attuale Museo Morando Bolognini dal 1933.",,,,,,,,,,,,,,,"Piazza Bolognini, 2",,26866,Sant'Angelo Lodigiano,LO,,"Piazza Bolognini, 2 26866 Sant'Angelo Lodigiano LO ",,,,,SIRBEC,,,
art,Collezione di dipinti della Pinacoteca del Castello Sforzesco,,"Le collezioni della Pinacoteca si sono costituite dalla seconda metà dell'Ottocento grazie a numerosi lasciti e donazioni alla città di Milano da parte di illustri benefattori. La Pinacoteca, fin dalla sua inaugurazione nel 1900, ha contribuito all'accrescimento delle proprie raccolte con una politica di acquisti di opere significative e di pregio. Tra le acquisizioni storiche più importanti per la costituzione della raccolta si ricordano i legati Bolognini, Guasconi, Malachia de Cristoforis e Tanzi dell'Acqua. Tra gli acquisti, nel 1995, due vedute di Venezia di Canaletto. La Pinacoteca custodisce importanti cicli di affreschi provenienti da edifici della città oggetto di demolizione. La collezione comprende oggi oltre millecinquecento opere, prevalentemente di artisti lombardi, veneti e fiamminghi, dal XV al XVIII secolo. L'arte Italiana è rappresentata da opere di grandi Maestri come Filippo Lippi, Antonello da Messina, Andrea Mantegna, Correggio, Bronzino.",,,,,,,,,,,,,,,Piazza Castello,,20121,Milano,MI,,Piazza Castello 20121 Milano MI ,,,,,SIRBEC,,,
art,Collezione del Museo Didattico della Seta di Como,,"L'esposizione del Museo didattico della seta illustra le diverse fasi della produzione e della lavorazione della seta, un'attività che da secoli costituisce la specificità produttiva del territorio di Como. Attraverso macchinari, strumenti di lavoro, campionari di tessuto giunti in museo dalle industrie seriche comasche si segue l'intera filiera della seta, dall'allevamento del bozzolo fino alla tintura e alla stampa del tessuto.",,,,,,,,,,,,,,,"Via Castelnuovo, 9",,22100,Como,CO,,"Via Castelnuovo, 9 22100 Como CO ",,,,,SIRBEC,,,
art,Pinacoteca del Seicento e Settecento,,"La sezione espone in modo permanente una selezione di 90, delle 300 opere, provenienti prevalentemente dal legato Malaspina e dalle raccolte di A.Brambilla e di G. Radlinski. Il percorso espositivo, basato sugli ambiti geografici, apre con grandi tele di Camillo Procaccini e Carlo Francesco Nuvolone in deposito dalla Pinacoteca di Brera. Il XVII secolo continua con Daniele Crespi, Francesco Cairo, il Morazzone, Van Kassel e Jacques Hupin, mentre il Settecento è testimoniato da veri capolavori: due straordinari bozzetti a monocromo del genovese Alessandro Magnasco, dalla 'Testa di vecchio' e 'Testa di orientale' di Giandomenico Tiepolo e da due tele di Pietro Antonio Magatti provenienti da chiese pavesi.",,,,,,,,,,,,,,,"Castello Visconteo, Viale XI Febbraio, 35",,27100,Pavia,PV,,"Castello Visconteo, Viale XI Febbraio, 35 27100 Pavia PV ",,,,,SIRBEC,,,
church,Cappella Colleoni,,"La Cappella Colleoni venne realizzata tra il 1473 e il 1476 dall'architetto e scultore pavese Giovanni Antonio Amadeo. È considerata un capolavoro del primo Rinascimento bergamasco e lombardo. Questa cappella funeraria, che contiene la tomba del condottiero Bartolomeo Colleoni e della figlia Medea, rispecchia appieno le volontà della committenza, è infatti grandiosa almeno al pari della Basilica di Santa Maria Maggiore alla quale si affianca. L'elaborata facciata, con la ricchezza di tarsie marmoree e di bassorilievi, reinterpreta il linguaggio gotico in chiave rinascimentale con una complessità di decorazioni che riprendono, compenetrandosi, i diversi linguaggi architettonici e artistici.",,,,,,,,,,,,,,,Piazza Duomo,,,Bergamo,BG,,Piazza Duomo  Bergamo BG ,,,,,SIRBEC,,,
art,Collezioni d'arte del Museo Poldi Pezzoli,,"L'originario nucleo collezionistico del Museo Poldi Pezzoli si deve alla volontà del conte Gian Giacomo che, negli anni cinquanta dell'Ottocento, avvia la ristrutturazione del seicentesco palazzo di famiglia, arricchendo gli ambienti, allestiti secondo lo stile dell'epoca, di pregevoli opere d'arte. Le sale del Palazzo di via Manzoni subiscono notevoli danni durante i bombardamenti del 1943, le opere vengono fortunatamente messe in salvo. Oggi il Museo mantiene le atmosfere dell'epoca, nelle sale filologicamente restaurate e parzialmente ricostruite, mentre le collezioni d'arte, ulteriormente arricchite da lasciti e donazioni, convivono armoniosamente con gli arredi e gli oggetti di arte decorativa.",,,,,,,,,,,,,,,"Via Manzoni, 12",,20121,Milano,MI,,"Via Manzoni, 12 20121 Milano MI ",,,,,SIRBEC,,,
history,Piazza Duomo,,"La piazza si origina con buona probabilità attorno alla fondazione della Cattedrale di San Vincenzo nel V secolo, sulla quale in seguito verrà realizzato il Duomo, e sulla costruzione della Basilica originaria dell'VIII secolo. La sua definizione si completa con la realizzazione del Palazzo Comunale, oggi denominato Palazzo della Ragione, realizzato nella metà del XII secolo. La trasformazione del Palazzo della Ragione, tra il XV e il XVI secolo, inizia a dare la caratterizzazione attuale all'intero spazio urbano. Alla fine del Quattrocento la costruzione della Cappella Colleoni determinerà una profonda caratterizzazione all'intera piazza, che si concluderà solo con gli interventi ottocenteschi, ovvero con il completamento del prospetto principale del Duomo e con la collocazione definitiva del Battistero.",,,,,,,,,,,,,,,,,24100,Bergamo,BG,, 24100 Bergamo BG ,,,,,SIRBEC,,,
church,Chiesa di S. Maurizio,,"Fondata nel XIII secolo e ampliata nei due secoli successivi, la chiesa a tre navate di S. Maurizio esprime bellezza e armonia perché la nobiltà di Ponte ha saputo tenere sempre alto il livello degli ingaggi. Il portal maggiore di J. Corti di Valsolda (1460) reca una lunetta affrescata dal grande B. Luini. L'abside di T. Rodari (1498) segna l'esordio del Rinascimento in valle. Nella prima cappella di destra l'ancona di G. Del Maino (1491-1505) esprime l'eccellenza raggiunta dalla scultura lignea lombarda e si pone in felice dialogo con gli affreschi di F. Scotti. Il tabernacolo in bronzo, eseguito da orafi di Ponte che avevano bottega a Milano, è opera di gusto e fattura raffinati (1578).",,,,,,,,,,,,,,,Piazza Luini,,23026,Ponte in Valtellina,SO,,Piazza Luini 23026 Ponte in Valtellina SO ,,,,,SIRBEC,,,
church,Monastero Olivetano di S. Vittore al Corpo (ex),,"Il complesso, costruito sui resti dell'antico Monastero di fondazione benedettina di S. Vittore (inizio XI sec.) e ricostruito dagli Olivetani (XVI sec.), comprende, oltre alla Basilica di S. Vittore al Corpo, i chiostri dell'antico Monastero Olivetano. Chiostri che dal 1947 sono la sede del Museo Nazionale della Scienza e della Tecnologia (www.museoscienza.org).La Basilica di S. Vittore al Corpo, il cui attuale aspetto è dovuto alla ricostruzione attuata dai monaci Olivetani nella prima metà del XVI sec., è monumento di straordinario interesse storico e artistico, che contrappone un interno dallo sfarzo decorativo alla sobrietà esterna.",,,,,,,,,,,,,,,"Piazza S. Vittore, 21",,20123,Milano,MI,,"Piazza S. Vittore, 21 20123 Milano MI ",,,,,SIRBEC,,,
history,"Milano, Darsena e Navigli",,"Al centro della pianura delimitata dall'Adda e dal Ticino, Milano ha sempre guardato ai due fiumi come possibile soluzione al problema di uno sbocco al mare, attraverso il Po. Dopo un utilizzo sporadico della Vettabbia e del Lambro, nel XII sec. si preferì concentrarsi su un sistema di corsi d'acqua artificiali.La realizzazione di questo sistema interessò soprattutto il periodo fra XII e XVIII sec., giungendo a completamento solo all'inizio dell'Ottocento, con l'apertura del naviglio Pavese.Rimasto sostanzialmente inalterato fino alla fine dell'800, questa parte del centro storico cominciò dapprima a espandersi verso nord, occupando nei primi decenni del novecento l'area compresa tra i navigli e la ferrovia.La darsena, realizzata nel 1603 dal governatore spagnolo Pedro Enríquez de Acevedo conte di Fuentes, venne ampliata e riorganizzata nel 1920 acquisendo l'aspetto attuale grazie alla demolizione di un tratto dei bastioni.Negli anni della frenetica ricostruzione postbellica i barconi trasportavano soprattutto sabbia e nel 1953 la darsena era al 13° porto italiano per ricevimento merci, con le gru e le dune (i ""sabbioni"") che diventano un aspetto caratteristico della città.Sono comunque gli ultimi anni di un grande periodo di splendore a causa dei costi di trasporto elevati e delle basse velocità dopo che il 31 marzo 1979 l'ultimo barcone ormeggia alla darsena l'acqua dei navigli continuerà a scorrere solo per irrigare i campi.Recentemente, un intervento di riqualificazione ha permesso di restituire la Darsena alla città che torna a essere luogo storico e simbolo di Milano, creando nuovi spazi di passeggio e nuovi approdi per la navigazione turistica e riqualificando piazza XXIV Maggio, quasi completamente pedonalizzata e sistemata a verde.Negli ultimi decenni, il quartiere che gravita intorno alla darsena e ai navigli è divenuto luogo prediletto di artisti e negozi alla moda e centro della ""movida"" cittadina, ma anche luogo di conservazione di molte tradizioni.",,,,,,,,,,,,,,,,,20136,Milano,MI,, 20136 Milano MI ,,,,,SIRBEC,,,
history,Piazza San Fedele,,"L'origine della piazza viene tradizionalmente fatta risalire alla presenza in questa area dell'antico foro di epoca romana, fulcro religioso e civile della città, ubicato in corrispondenza dell'incrocio fra cardo e decumano. Questa ipotesi, pur priva di riscontri archeologici, indica nel sedime della chiesa di San Fedele un'area sacra sede di un tempio dedicato a Giove. La preesistenza di un luogo centrale nell'impianto urbanistico romano avrebbe favorito in seguito l'insediamento della basilica di Sant'Eufemia, antica cattedrale della città. Ad essa furono affiancati il battistero di San Giovanni in Atrio, sul fronte opposto della piazza, e la chiesa di San Pietro in Atrio, ubicata in una via adiacente, a formare un articolato complesso vescovile. L'importante ruolo svolto dalla chiesa, in seguito dedicata a San Fedele, e l'importanza commerciale dell'area determinarono un notevole addensamento edilizio con la costruzione a partire dal Quattrocento di case a sporto o con portico. Fin dal XV secolo al centro della piazza vi era un porticato utilizzato per il mercato del grano e in alcuni edifici circostanti trovavano spazio stalle, fienili e magazzini, in seguito modificati e trasformati in abitazioni. Tutta l'area attorno alla piazza era sede di numerose attività commerciali e accoglieva diverse osterie e locande. Alla fine dell'Ottocento il portico è stato demolito ma la piazza ha mantenuto una vocazione commerciale ed ospita periodicamente un mercatino di antiquariato.",,,,,,,,,,,,,,,,,22100,Como,CO,, 22100 Como CO ,,,,,SIRBEC,,,
